r-0.0557,-0.0195,0.0225,-2.1169,0.0023,0.0206,0.2238,139.0000,-0.0024,-0.0023,, 0, 0, 1, 0, 0
r-0.1170,0.5758,-0.0348,2.8782,-0.0142,0.0395,-0.3808,88.0000,-0.0312,0.0142,, 0, 0, 1, 0, 0
s-0.0827,-0.2891,0.0754,-3.1902,-0.0110,-0.0061,0.4873,50.0000,0.0085,0.0110,, 1, 0, 0, 0, 0
0.0525,-0.0893,0.0189,-1.4814,-0.0053,-0.0044,0.0942,66.0000,0.0034,0.0053,, 1, 0, 0, 0, 0
0.0142,-0.0532,-0.0081,-0.9468,-0.0048,-0.0041,-0.1166,155.0000,0.0020,0.0048,, 1, 0, 0, 0, 0
0.0375,-0.0424,0.0121,-0.0811,-0.0051,-0.0079,0.0380,109.0000,0.0040,0.0051,, 1, 0, 0, 0, 0
-0.0213,0.0369,-0.0012,0.8828,-0.0063,-0.0067,-0.0792,159.0000,0.0009,0.0063,, 1, 0, 0, 0, 0
-0.0336,0.0592,0.0056,0.5800,-0.0071,-0.0040,-0.0299,50.0000,-0.0011,0.0071,, 1, 0, 0, 0, 0
-0.0104,0.0472,-0.0513,0.0367,-0.0042,-0.0019,-0.4544,77.0000,-0.0022,0.0042,, 1, 0, 0, 0, 0
-0.0352,0.0181,0.0486,-0.6272,0.0003,-0.0014,0.3905,39.0000,-0.0014,-0.0003,, 1, 0, 0, 0, 0
0.0032,-0.0486,-0.0065,-1.0328,0.0028,-0.0025,-0.0266,160.0000,0.0006,-0.0028,, 1, 0, 0, 0, 0
0.0176,-0.0450,-0.0117,-0.4235,0.0035,-0.0060,-0.0643,78.0000,0.0028,-0.0035,, 1, 0, 0, 0, 0
-0.0300,-0.0112,-0.0386,0.3132,0.0006,-0.0068,-0.3094,85.0000,0.0021,-0.0006,, 1, 0, 0, 0, 0
-0.0134,0.0592,-0.0072,0.8534,-0.0029,-0.0054,-0.0918,153.0000,-0.0003,0.0029,, 1, 0, 0, 0, 0
-0.0534,0.0385,-0.0030,0.1377,-0.0041,-0.0038,-0.0687,17.0000,-0.0005,0.0041,, 1, 0, 0, 0, 0
-0.0078,0.0269,0.0004,-0.5707,-0.0014,-0.0009,-0.0116,191.0000,-0.0019,0.0014,, 1, 0, 0, 0, 0
-0.0043,-0.0738,-0.0108,-1.2778,0.0017,-0.0033,-0.0721,95.0000,0.0019,-0.0017,, 1, 0, 0, 0, 0
0.0059,-0.0027,-0.0360,-0.4848,0.0021,-0.0041,-0.2703,5.0000,0.0010,-0.0021,, 1, 0, 0, 0, 0
0.0453,-0.0079,-0.0478,-0.0005,0.0002,-0.0058,-0.3864,177.0000,0.0018,-0.0002,, 1, 0, 0, 0, 0
-0.0095,0.0690,-0.0289,0.4044,-0.0022,-0.0029,-0.2562,5.0000,-0.0019,0.0022,, 1, 0, 0, 0, 0
-0.0446,0.0803,-0.1194,0.1329,-0.0021,-0.0002,-0.9763,20.0000,-0.0041,0.0021,, 1, 0, 0, 0, 0
r-0.0458,0.0604,-0.0201,-0.8097,-0.0044,0.0178,-0.1865,64.0000,-0.0022,0.0044,, 0, 0, 1, 0, 0
f0.0100,-0.0008,0.0445,-2.5118,0.0020,0.0213,0.3978,125.0000,-0.0343,-0.0020,, 0, 1, 0, 0, 0
-0.0832,-0.1034,-0.0297,-2.4501,0.0053,-0.0151,-0.2000,159.0000,0.0020,-0.0053,, 0, 1, 0, 0, 0
0.0146,-0.1707,0.0141,-0.1453,0.0046,-0.0276,0.1316,18.0000,0.0099,-0.0046,, 0, 1, 0, 0, 0
r-0.2252,0.5646,-0.0093,5.5801,-0.0030,0.0311,-0.0732,115.0000,-0.0282,0.0030,, 0, 0, 1, 0, 0
-0.0464,0.0973,-0.0463,3.3073,-0.0087,0.0077,-0.4504,95.0000,-0.0003,0.0087,, 0, 0, 1, 0, 0
0.0316,0.1135,-0.0244,2.4812,-0.0108,0.0134,-0.2898,4.0000,-0.0044,0.0108,, 0, 0, 1, 0, 0
0.0005,0.0737,-0.0305,0.8994,-0.0054,0.0169,-0.2806,170.0000,-0.0047,0.0054,, 0, 0, 1, 0, 0
0.0376,0.0013,0.0109,-0.9749,0.0019,0.0175,0.1235,166.0000,-0.0015,-0.0019,, 0, 0, 1, 0, 0
0.0459,-0.0115,0.0180,-1.8923,0.0097,0.0197,0.2606,13.0000,-0.0019,-0.0097,, 0, 0, 1, 0, 0
0.0006,0.0220,0.0484,-2.5843,0.0162,0.0221,0.5717,190.0000,-0.0030,-0.0162,, 0, 0, 1, 0, 0
0.0048,0.0468,0.0740,-3.5952,0.0242,0.0251,0.8588,81.0000,-0.0039,-0.0242,, 0, 0, 1, 0, 0
f0.1861,-0.5830,0.0387,-6.9750,0.0282,-0.0376,0.5541,108.0000,0.0336,-0.0282,, 0, 1, 0, 0, 0
0.0212,-0.0628,-0.0626,-3.5410,0.0255,-0.0145,-0.2600,64.0000,0.0036,-0.0255,, 0, 1, 0, 0, 0
0.0125,-0.0870,-0.0658,-1.3974,0.0177,-0.0221,-0.3713,188.0000,0.0069,-0.0177,, 0, 1, 0, 0, 0
r0.2662,0.4724,-0.1928,5.1085,0.0088,0.0132,-1.4414,15.0000,-0.0094,-0.0088,, 0, 0, 1, 0, 0
fr0.3695,0.1533,-0.1143,5.5451,0.0005,-0.0171,-0.9267,43.0000,0.0200,-0.0005,, 0, 0, 1, 0, 0
f0.2597,-0.0218,-0.0898,4.8959,-0.0051,-0.0295,-0.7989,12.0000,0.0017,0.0051,, 0, 1, 0, 0, 0
rf-0.1799,-0.5556,0.0798,1.5321,-0.0112,-0.0518,0.4747,199.0000,0.0307,0.0112,, 0, 1, 0, 0, 0
r-0.1689,0.4503,-0.0529,7.8444,-0.0208,0.0214,-0.6092,50.0000,-0.0231,0.0208,, 0, 0, 1, 0, 0
f0.0175,0.1961,0.1298,6.8414,-0.0134,-0.0206,0.8832,135.0000,-0.0111,0.0134,, 0, 1, 0, 0, 0
r-0.2610,0.2807,0.1054,5.6050,0.0004,0.0178,0.8646,72.0000,-0.0150,-0.0004,, 0, 0, 1, 0, 0
0.0120,0.0771,-0.0178,2.9708,0.0072,0.0119,-0.0585,118.0000,-0.0038,-0.0072,, 0, 0, 1, 0, 0
fr0.2295,0.4078,0.0153,3.6665,0.0103,0.0161,0.2418,197.0000,-0.0095,-0.0103,, 0, 0, 1, 0, 0
f0.1208,-0.5448,-0.0069,-5.4117,0.0138,-0.0309,0.0519,135.0000,0.0238,-0.0138,, 0, 1, 0, 0, 0
rf-0.2236,-0.6640,0.0416,-9.0294,0.0181,-0.0253,0.4887,25.0000,0.0253,-0.0181,, 0, 1, 0, 0, 0
r0.3751,-0.0027,-0.0771,-3.5331,0.0108,0.0003,-0.5086,76.0000,0.0207,-0.0108,, 0, 0, 1, 0, 0
0.0553,0.1323,-0.0631,-5.4016,0.0078,0.0345,-0.3923,33.0000,-0.0097,-0.0078,, 0, 0, 1, 0, 0
f-0.1306,0.0690,0.0005,-6.7059,0.0210,0.0068,0.2211,15.0000,-0.0114,-0.0210,, 0, 1, 0, 0, 0
-0.0270,-0.1545,-0.0859,-6.6638,0.0200,-0.0129,-0.5003,110.0000,0.0082,-0.0200,, 0, 1, 0, 0, 0
0.0053,-0.0568,-0.0769,-4.1692,0.0103,-0.0142,-0.5256,163.0000,0.0046,-0.0103,, 0, 1, 0, 0, 0
f-0.0073,-0.1327,-0.0353,-1.9663,0.0013,-0.0246,-0.2939,45.0000,0.0105,-0.0013,, 0, 1, 0, 0, 0
r0.0998,0.6328,-0.1604,5.8126,-0.0095,0.0255,-1.3531,97.0000,-0.0231,0.0095,, 0, 0, 1, 0, 0
f0.1394,0.0602,-0.0827,3.8606,-0.0134,-0.0267,-0.8229,110.0000,0.0010,0.0134,, 0, 1, 0, 0, 0
rf0.0004,-0.6659,-0.0292,1.0168,-0.0173,-0.0627,-0.4686,140.0000,0.0427,0.0173,, 0, 1, 0, 0, 0
r-0.1084,0.0778,-0.1018,5.5115,-0.0213,-0.0005,-1.0276,168.0000,0.0035,0.0213,, 0, 0, 1, 0, 0
0.0371,0.0472,-0.0254,5.6239,-0.0282,0.0025,-0.4829,139.0000,0.0003,0.0282,, 0, 0, 1, 0, 0
f-0.0193,0.2502,-0.0895,6.5132,-0.0205,-0.0139,-0.9346,171.0000,-0.0172,0.0205,, 0, 1, 0, 0, 0
r-0.2602,0.0377,0.0421,4.0591,-0.0039,0.0058,0.3034,51.0000,0.0001,0.0039,, 0, 0, 1, 0, 0
r-0.0186,0.0185,0.2934,2.7278,0.0021,0.0073,2.3759,66.0000,0.0013,-0.0021,, 0, 0, 1, 0, 0
0.0378,0.1657,0.0248,0.3327,0.0037,0.0254,0.2609,44.0000,-0.0121,-0.0037,, 0, 0, 1, 0, 0
f0.2260,-0.2972,-0.1305,-4.1684,0.0077,-0.0217,-0.9893,118.0000,0.0120,-0.0077,, 0, 1, 0, 0, 0
r-0.1603,0.2651,0.0556,-3.8532,0.0073,0.0418,0.5593,58.0000,-0.0201,-0.0073,, 0, 0, 1, 0, 0
fr0.1878,0.2320,-0.0553,-3.9598,0.0070,0.0157,-0.3564,166.0000,0.0062,-0.0070,, 0, 0, 1, 0, 0
f0.1866,-0.6619,0.1235,-10.5503,0.0141,-0.0323,1.0970,62.0000,0.0354,-0.0141,, 0, 1, 0, 0, 0
0.0785,-0.0970,0.0308,-7.4817,0.0238,-0.0055,0.4790,81.0000,0.0024,-0.0238,, 0, 1, 0, 0, 0
f-0.0020,-0.0859,0.0596,-5.8650,0.0157,-0.0114,0.6218,11.0000,0.0051,-0.0157,, 0, 1, 0, 0, 0
r-0.0074,-0.0622,0.0301,-2.9230,0.0056,-0.0165,0.2804,97.0000,0.0363,-0.0056,, 0, 0, 1, 0, 0
0.0298,0.0357,-0.0160,-1.6454,0.0010,0.0162,-0.1016,162.0000,0.0011,-0.0010,, 0, 0, 1, 0, 0
f-0.2109,-0.5704,0.0149,-4.6442,0.0011,-0.0348,0.0956,176.0000,0.0261,-0.0011,, 0, 1, 0, 0, 0
r0.0073,-0.1331,0.0023,1.4047,-0.0025,-0.0335,-0.0399,106.0000,0.0447,0.0025,, 0, 0, 1, 0, 0
f-0.0198,-0.5999,-0.0042,-0.2293,-0.0045,-0.0545,-0.1336,18.0000,0.0370,0.0045,, 0, 1, 0, 0, 0
rf-0.2194,0.2777,-0.0487,5.5892,-0.0054,0.0146,-0.4295,127.0000,-0.0438,0.0054,, 0, 1, 0, 0, 0
r0.0444,0.4567,0.0061,9.2155,-0.0023,0.0078,0.0336,6.0000,-0.0123,0.0023,, 0, 0, 1, 0, 0
-0.0621,0.2149,-0.2172,7.7829,-0.0051,0.0081,-1.7799,170.0000,-0.0097,0.0051,, 0, 0, 1, 0, 0
0.0277,0.0949,0.0011,7.1741,-0.0099,0.0032,-0.0868,85.0000,-0.0035,0.0099,, 0, 0, 1, 0, 0
r0.0090,0.0953,0.0895,6.0388,0.0001,0.0058,0.7235,164.0000,-0.0039,-0.0001,, 0, 0, 1, 0, 0
-0.0238,0.0897,0.1789,4.0984,0.0066,0.0104,1.5079,92.0000,-0.0046,-0.0066,, 0, 0, 1, 0, 0
f0.1266,-0.6037,0.0585,-1.8342,0.0076,-0.0461,0.4978,64.0000,0.0317,-0.0076,, 0, 1, 0, 0, 0
r-0.2163,0.5412,0.0586,1.7304,0.0041,0.0440,0.5544,34.0000,-0.0334,-0.0041,, 0, 0, 1, 0, 0
f0.0061,0.0610,-0.0368,-2.2202,0.0058,-0.0021,-0.2378,154.0000,-0.0115,-0.0058,, 0, 1, 0, 0, 0
rf-0.2524,-0.7216,0.2690,-8.5827,0.0121,-0.0321,2.2408,113.0000,0.0312,-0.0121,, 0, 1, 0, 0, 0
r0.1010,0.5702,-0.0252,-0.7602,0.0075,0.0462,-0.0798,99.0000,-0.0306,-0.0075,, 0, 0, 1, 0, 0
f0.1399,0.1402,0.0245,-4.0019,0.0102,0.0031,0.3016,142.0000,-0.0131,-0.0102,, 0, 1, 0, 0, 0
-0.0146,-0.1110,0.1229,-4.5979,0.0147,-0.0132,1.1165,36.0000,0.0043,-0.0147,, 0, 1, 0, 0, 0
f-0.0032,-0.0681,0.0033,-2.2644,0.0129,-0.0187,0.1371,74.0000,0.0052,-0.0129,, 0, 1, 0, 0, 0
r-0.1041,-0.0073,0.0009,-0.7346,-0.0003,0.0069,0.0112,106.0000,0.0086,0.0003,, 0, 0, 1, 0, 0
-0.0152,0.0874,-0.0385,0.1659,-0.0115,0.0147,-0.4083,133.0000,-0.0010,0.0115,, 0, 0, 1, 0, 0
rf0.0283,0.0440,0.0685,-0.9955,-0.0121,0.0176,0.4441,107.0000,-0.0336,0.0121,, 0, 1, 0, 0, 0
r-0.0751,0.0381,0.0268,0.3309,-0.0046,-0.0139,0.1545,101.0000,0.0272,0.0046,, 0, 0, 1, 0, 0
f0.3091,-0.1416,-0.0551,0.6267,0.0009,-0.0301,-0.4626,49.0000,0.0108,-0.0009,, 0, 1, 0, 0, 0
rf-0.3397,-0.4510,0.1434,-3.0051,-0.0030,-0.0295,1.0872,44.0000,0.0175,0.0030,, 0, 1, 0, 0, 0
r-0.2159,0.0167,0.0460,0.8691,-0.0092,0.0078,0.2840,33.0000,0.0045,0.0092,, 0, 0, 1, 0, 0
s-0.0286,-0.0019,0.0500,1.3418,-0.0058,-0.0083,0.3332,101.0000,0.0016,0.0058,, 1, 0, 0, 0, 0
0.0100,0.0195,-0.0034,1.7027,-0.0061,-0.0081,-0.0971,56.0000,0.0007,0.0061,, 1, 0, 0, 0, 0
-0.0109,0.0473,-0.0228,1.6427,-0.0047,-0.0054,-0.2347,31.0000,-0.0019,0.0047,, 1, 0, 0, 0, 0
-0.0142,0.0364,0.0725,1.2828,-0.0029,-0.0055,0.5450,178.0000,-0.0010,0.0029,, 1, 0, 0, 0, 0
-0.0093,0.0807,0.0153,0.5183,-0.0008,-0.0012,0.1136,79.0000,-0.0038,0.0008,, 1, 0, 0, 0, 0
0.0021,0.0468,-0.0028,-0.8293,0.0025,0.0017,0.0042,53.0000,-0.0041,-0.0025,, 1, 0, 0, 0, 0
0.0057,-0.0745,0.0276,-1.6669,0.0049,-0.0018,0.2679,110.0000,0.0011,-0.0049,, 1, 0, 0, 0, 0
0.0118,-0.0618,0.0625,-0.9425,0.0064,-0.0049,0.5596,171.0000,0.0028,-0.0064,, 1, 0, 0, 0, 0
0.0146,-0.0946,-0.0685,0.3664,0.0027,-0.0126,-0.5338,134.0000,0.0079,-0.0027,, 1, 0, 0, 0, 0
-0.0154,0.0208,0.0159,1.7031,-0.0005,-0.0097,0.1127,62.0000,0.0023,0.0005,, 1, 0, 0, 0, 0
-0.0215,0.1019,-0.0322,2.1252,-0.0024,-0.0058,-0.2872,62.0000,-0.0024,0.0024,, 1, 0, 0, 0, 0
-0.0067,0.0521,-0.0125,1.2112,-0.0015,-0.0051,-0.1206,45.0000,-0.0013,0.0015,, 1, 0, 0, 0, 0
-0.0212,0.0897,-0.0117,-0.0844,0.0001,0.0020,-0.0907,119.0000,-0.0058,-0.0001,, 1, 0, 0, 0, 0
0.0109,-0.0326,0.0732,-2.0619,0.0024,0.0019,0.6114,7.0000,-0.0018,-0.0024,, 1, 0, 0, 0, 0
0.0093,0.0048,-0.0277,-2.4792,0.0056,0.0036,-0.1614,170.0000,-0.0027,-0.0056,, 1, 0, 0, 0, 0
0.0526,-0.0401,-0.0318,-2.4872,0.0067,0.0014,-0.1859,91.0000,-0.0004,-0.0067,, 1, 0, 0, 0, 0
0.0017,-0.1055,0.0237,-1.5816,0.0066,-0.0072,0.2486,73.0000,0.0063,-0.0066,, 1, 0, 0, 0, 0
0.0002,-0.1138,-0.0995,0.2437,0.0032,-0.0141,-0.7784,10.0000,0.0096,-0.0032,, 1, 0, 0, 0, 0
-0.0052,0.0225,-0.0509,2.3551,-0.0039,-0.0118,-0.4583,159.0000,0.0031,0.0039,, 1, 0, 0, 0, 0
-0.0157,0.0352,-0.0284,3.5173,-0.0081,-0.0134,-0.3217,56.0000,0.0023,0.0081,, 1, 0, 0, 0, 0
-0.0256,0.1045,-0.0466,4.0447,-0.0074,-0.0105,-0.4573,50.0000,-0.0016,0.0074,, 1, 0, 0, 0, 0
-0.0254,0.1135,0.0221,3.2647,-0.0020,-0.0074,0.1497,24.0000,-0.0031,0.0020,, 1, 0, 0, 0, 0
-0.0333,0.1139,0.0361,1.6673,0.0002,-0.0016,0.2896,75.0000,-0.0057,-0.0002,, 1, 0, 0, 0, 0
-0.0505,0.0737,0.0097,-0.9619,0.0010,0.0035,0.0909,128.0000,-0.0055,-0.0010,, 1, 0, 0, 0, 0
0.0239,-0.0087,-0.0340,-3.2725,0.0022,0.0070,-0.2429,107.0000,-0.0044,-0.0022,, 1, 0, 0, 0, 0
0.0574,-0.0209,-0.0330,-4.9219,0.0037,0.0087,-0.2189,101.0000,-0.0029,-0.0037,, 1, 0, 0, 0, 0
0.0633,-0.0164,0.0353,-6.0387,0.0107,0.0122,0.4021,148.0000,-0.0041,-0.0107,, 1, 0, 0, 0, 0
rf-0.3038,0.0826,0.0172,-7.3419,0.0145,0.0255,0.3084,158.0000,-0.0288,-0.0145,, 0, 1, 0, 0, 0
r-0.2232,0.5024,0.0272,-3.8636,0.0099,0.0530,0.3694,157.0000,-0.0313,-0.0099,, 0, 0, 1, 0, 0
f0.0467,0.0648,0.0351,-4.7206,0.0020,-0.0013,0.2989,46.0000,-0.0072,-0.0020,, 0, 1, 0, 0, 0
rf-0.2436,-0.4209,-0.0065,-7.9160,-0.0099,-0.0125,-0.1632,34.0000,0.0103,0.0099,, 0, 1, 0, 0, 0
r0.0728,-0.2121,-0.1162,-3.4513,-0.0163,-0.0221,-1.1144,130.0000,0.0430,0.0163,, 0, 0, 1, 0, 0
f-0.0031,-0.6723,0.0248,-5.2676,-0.0193,-0.0458,-0.0401,103.0000,0.0384,0.0193,, 0, 1, 0, 0, 0
r-0.1266,0.5333,-0.0845,3.1569,-0.0248,0.0320,-0.8914,124.0000,-0.0244,0.0248,, 0, 0, 1, 0, 0
f0.1578,-0.1316,0.0590,1.8117,-0.0231,-0.0320,0.2093,131.0000,0.0104,0.0231,, 0, 1, 0, 0, 0
rf-0.2727,-0.2948,-0.0193,0.5551,-0.0272,-0.0251,-0.4510,134.0000,0.0060,0.0272,, 0, 1, 0, 0, 0
r-0.2007,0.4282,0.1446,6.0287,-0.0238,0.0245,0.9429,153.0000,-0.0226,0.0238,, 0, 0, 1, 0, 0
fr0.1234,0.2976,-0.0336,7.6137,-0.0182,-0.0063,-0.4567,143.0000,0.0051,0.0182,, 0, 0, 1, 0, 0
f0.1986,-0.4354,0.0545,4.1362,-0.0139,-0.0549,0.2424,83.0000,0.0287,0.0139,, 0, 1, 0, 0, 0
r-0.0760,0.7777,-0.0754,11.0549,-0.0162,0.0324,-0.7332,24.0000,-0.0405,0.0162,, 0, 0, 1, 0, 0
f-0.1853,0.0374,0.0300,5.7580,-0.0206,-0.0031,0.0306,186.0000,-0.0264,0.0206,, 0, 1, 0, 0, 0
-0.0584,-0.0759,-0.0008,5.7086,-0.0116,-0.0359,-0.1580,149.0000,0.0065,0.0116,, 0, 1, 0, 0, 0
-0.0203,0.0530,0.1131,6.1359,0.0037,-0.0289,0.9134,190.0000,-0.0013,-0.0037,, 0, 1, 0, 0, 0
-0.0307,0.0646,0.1233,4.8032,0.0175,-0.0233,1.1377,166.0000,-0.0043,-0.0175,, 0, 1, 0, 0, 0
-0.0344,0.1406,0.0077,3.1054,0.0265,-0.0162,0.3109,180.0000,-0.0080,-0.0265,, 0, 1, 0, 0, 0
-0.0638,0.1051,0.0245,-0.0076,0.0282,-0.0085,0.4697,141.0000,-0.0095,-0.0282,, 0, 1, 0, 0, 0
fr0.0770,-0.0025,0.0359,-2.5542,0.0328,-0.0040,0.6111,163.0000,0.0231,-0.0328,, 0, 0, 1, 0, 0
f-0.2117,-0.1873,0.0617,-8.8831,0.0397,0.0141,0.9047,173.0000,-0.0144,-0.0397,, 0, 1, 0, 0, 0
-0.0411,-0.1753,-0.0473,-10.0303,0.0399,-0.0012,0.0193,72.0000,0.0033,-0.0399,, 0, 1, 0, 0, 0
r-0.1691,0.4760,-0.0286,-8.4285,0.0329,0.0650,0.1650,13.0000,-0.0341,-0.0329,, 0, 0, 1, 0, 0
