-0.0357,-0.3681,0.0444,-3.3396,0.0025,-0.0269,0.3533,80.0000,0.0156,-0.0025,, 0, 1, 0, 0, 0
0.0111,-0.1025,-0.0455,-0.4672,0.0029,-0.0227,-0.3583,132.0000,0.0056,-0.0029,, 0, 1, 0, 0, 0
-0.1975,0.2786,0.0244,1.7765,0.0005,0.0217,0.2224,119.0000,-0.0113,-0.0005,, 0, 0, 1, 0, 0
0.0042,0.0947,0.0219,0.0839,0.0013,0.0170,0.2052,199.0000,-0.0032,-0.0013,, 0, 0, 1, 0, 0
0.0119,0.0029,0.0148,-1.7262,0.0045,0.0211,0.1843,110.0000,-0.0036,-0.0045,, 0, 0, 1, 0, 0
-0.0920,0.0254,0.0550,-1.5353,0.0091,-0.0089,0.5221,177.0000,-0.0060,-0.0091,, 0, 1, 0, 0, 0
0.0142,-0.1326,0.0125,-0.5031,0.0107,-0.0260,0.1814,40.0000,0.0090,-0.0107,, 0, 1, 0, 0, 0
-0.0043,0.0273,0.0481,1.8963,0.0132,-0.0251,0.4920,126.0000,0.0033,-0.0132,, 0, 1, 0, 0, 0
-0.1977,0.2402,-0.0999,3.0792,0.0091,0.0175,-0.6907,108.0000,-0.0097,-0.0091,, 0, 0, 1, 0, 0
0.0113,0.1392,-0.0627,1.7937,0.0062,0.0161,-0.4236,151.0000,-0.0057,-0.0062,, 0, 0, 1, 0, 0
-0.0305,0.1496,-0.0571,-0.1202,0.0074,0.0243,-0.3589,22.0000,-0.0100,-0.0074,, 0, 0, 1, 0, 0
0.0324,0.0164,-0.0413,-2.3456,0.0067,0.0238,-0.2397,67.0000,-0.0051,-0.0067,, 0, 0, 1, 0, 0
0.0191,-0.0759,-0.0185,-3.2532,0.0083,0.0204,-0.0449,170.0000,0.0001,-0.0083,, 0, 0, 1, 0, 0
0.0163,-0.0422,-0.0017,-2.6909,0.0079,0.0194,0.0845,61.0000,-0.0000,-0.0079,, 0, 0, 1, 0, 0
0.0343,-0.0974,0.0052,-1.7820,0.0056,0.0129,0.1109,20.0000,0.0047,-0.0056,, 0, 0, 1, 0, 0
0.0175,-0.1088,-0.0177,0.1144,0.0040,0.0029,-0.0990,143.0000,0.0108,-0.0040,, 0, 0, 1, 0, 0
0.0207,0.0490,-0.0390,2.2645,0.0005,0.0072,-0.2998,76.0000,0.0023,-0.0005,, 0, 0, 1, 0, 0
-0.0197,0.1163,0.0164,2.9537,-0.0001,0.0099,0.1398,150.0000,-0.0018,0.0001,, 0, 0, 1, 0, 0
0.0009,0.0839,-0.0126,2.3951,-0.0012,0.0114,-0.1018,17.0000,-0.0022,0.0012,, 0, 0, 1, 0, 0
0.0215,0.1168,-0.0132,1.5030,-0.0021,0.0156,-0.1104,19.0000,-0.0046,0.0021,, 0, 0, 1, 0, 0
0.0283,0.0910,0.0545,-0.7330,-0.0002,0.0230,0.4568,63.0000,-0.0075,0.0002,, 0, 0, 1, 0, 0
0.0292,-0.0597,0.0168,-2.7716,0.0046,0.0219,0.2027,65.0000,-0.0024,-0.0046,, 0, 0, 1, 0, 0
0.0451,-0.0699,0.0143,-2.7766,0.0106,0.0186,0.2383,172.0000,0.0010,-0.0106,, 0, 0, 1, 0, 0
0.0358,-0.0521,-0.0551,-2.2174,0.0115,0.0169,-0.3096,111.0000,0.0016,-0.0115,, 0, 0, 1, 0, 0
0.0435,-0.1103,-0.0218,-0.9760,0.0088,0.0094,-0.0769,141.0000,0.0065,-0.0088,, 0, 0, 1, 0, 0
0.0175,-0.0112,-0.0194,1.2906,0.0070,0.0060,-0.0797,168.0000,0.0054,-0.0070,, 0, 0, 1, 0, 0
-0.0089,0.1019,-0.0017,2.6275,0.0048,0.0089,0.0432,175.0000,-0.0001,-0.0048,, 0, 0, 1, 0, 0
-0.0000,0.1077,0.0043,2.1956,0.0028,0.0126,0.0751,27.0000,-0.0030,-0.0028,, 0, 0, 1, 0, 0
0.0043,0.0681,0.0087,1.2541,0.0010,0.0144,0.0940,1.0000,-0.0029,-0.0010,, 0, 0, 1, 0, 0
-0.0227,0.0855,0.0472,0.0273,0.0011,0.0190,0.4079,72.0000,-0.0051,-0.0011,, 0, 0, 1, 0, 0
0.0464,-0.0775,0.0025,-1.7796,0.0037,0.0174,0.0744,171.0000,0.0001,-0.0037,, 0, 0, 1, 0, 0
0.0422,-0.0682,0.0220,-1.5237,0.0051,0.0153,0.2420,199.0000,0.0017,-0.0051,, 0, 0, 1, 0, 0
0.0260,-0.0314,-0.0579,-1.0718,0.0042,0.0143,-0.4070,72.0000,0.0019,-0.0042,, 0, 0, 1, 0, 0
0.1468,-0.6718,0.0907,-3.4979,0.0055,-0.0508,0.7303,82.0000,0.0398,-0.0055,, 0, 1, 0, 0, 0
0.0137,-0.0628,0.0101,1.3990,0.0077,-0.0279,0.1304,100.0000,0.0071,-0.0077,, 0, 1, 0, 0, 0
0.2467,0.5383,-0.0566,6.8999,0.0080,0.0134,-0.3590,190.0000,-0.0132,-0.0080,, 0, 0, 1, 0, 0
-0.0506,0.2120,0.0127,3.7686,0.0032,0.0152,0.1490,45.0000,-0.0088,-0.0032,, 0, 0, 1, 0, 0
0.0068,0.0907,-0.0066,1.5732,0.0021,0.0158,-0.0163,113.0000,-0.0050,-0.0021,, 0, 0, 1, 0, 0
0.0134,0.0793,0.0682,-0.8359,0.0043,0.0225,0.6108,168.0000,-0.0068,-0.0043,, 0, 0, 1, 0, 0
0.0139,-0.0037,0.0381,-2.9013,0.0101,0.0234,0.4291,161.0000,-0.0036,-0.0101,, 0, 0, 1, 0, 0
0.0495,-0.0378,-0.0220,-4.3754,0.0169,0.0257,0.0190,195.0000,-0.0030,-0.0169,, 0, 0, 1, 0, 0
0.0482,-0.0310,-0.0242,-4.5161,0.0210,0.0254,0.0414,132.0000,-0.0024,-0.0210,, 0, 0, 1, 0, 0
0.0317,-0.0997,0.0239,-3.9326,0.0230,0.0180,0.4390,82.0000,0.0039,-0.0230,, 0, 0, 1, 0, 0
0.0505,-0.1423,-0.0550,-2.1527,0.0209,0.0095,-0.2216,164.0000,0.0088,-0.0209,, 0, 0, 1, 0, 0
0.0134,-0.0296,0.0125,1.1851,0.0158,0.0056,0.2640,110.0000,0.0061,-0.0158,, 0, 0, 1, 0, 0
-0.0224,0.0578,0.0021,3.4744,0.0083,0.0028,0.1031,154.0000,0.0043,-0.0083,, 0, 0, 1, 0, 0
-0.0230,0.0858,0.0666,4.2378,0.0056,0.0045,0.5931,162.0000,0.0010,-0.0056,, 0, 0, 1, 0, 0
-0.0176,0.0982,0.0212,4.0022,0.0036,0.0085,0.2136,194.0000,-0.0025,-0.0036,, 0, 0, 1, 0, 0
-0.0235,0.1152,0.0131,3.2826,-0.0002,0.0119,0.1142,157.0000,-0.0045,0.0002,, 0, 0, 1, 0, 0
-0.0441,0.0632,-0.0046,1.5704,0.0008,-0.0032,-0.0320,131.0000,-0.0040,-0.0008,, 1, 0, 0, 0, 0
0.0131,0.0296,0.0137,0.1590,0.0019,-0.0013,0.1276,24.0000,-0.0170,-0.0019,, 0, 1, 0, 0, 0
0.1110,-0.0517,0.0240,0.3839,0.0056,-0.0155,0.2324,150.0000,0.0287,-0.0056,, 0, 0, 1, 0, 0
-0.0328,-0.5866,0.0915,-4.6537,0.0051,-0.0360,0.7478,155.0000,0.0273,-0.0051,, 0, 1, 0, 0, 0
-0.0526,0.5995,-0.0013,2.3247,0.0043,0.0431,0.0758,71.0000,-0.0337,-0.0043,, 0, 0, 1, 0, 0
0.0205,-0.0128,0.0292,-1.6533,0.0019,0.0185,0.2708,192.0000,-0.0012,-0.0019,, 0, 0, 1, 0, 0
0.0383,-0.0234,-0.0196,-1.7022,0.0020,0.0173,-0.1196,11.0000,0.0001,-0.0020,, 0, 0, 1, 0, 0
0.0270,-0.0640,-0.0246,-1.1491,0.0003,0.0128,-0.1815,55.0000,0.0035,-0.0003,, 0, 0, 1, 0, 0
0.0659,-0.0941,-0.0354,0.0141,0.0001,0.0059,-0.2767,5.0000,0.0081,-0.0001,, 0, 0, 1, 0, 0
0.0058,0.0781,-0.0650,1.4085,-0.0018,0.0112,-0.5270,97.0000,-0.0001,0.0018,, 0, 0, 1, 0, 0
0.0036,0.1194,0.0180,1.3720,-0.0037,0.0150,0.1216,36.0000,-0.0038,0.0037,, 0, 0, 1, 0, 0
-0.0077,0.0773,0.0273,0.2076,-0.0020,0.0155,0.2140,121.0000,-0.0019,0.0020,, 0, 0, 1, 0, 0
0.0461,-0.0196,0.0180,-1.5036,-0.0010,0.0190,0.1530,67.0000,-0.0020,0.0010,, 0, 0, 1, 0, 0
0.0175,-0.0821,0.0224,-1.8427,0.0013,0.0158,0.2085,91.0000,0.0019,-0.0013,, 0, 0, 1, 0, 0
0.0254,-0.0510,-0.0209,-1.0116,0.0015,0.0134,-0.1387,139.0000,0.0026,-0.0015,, 0, 0, 1, 0, 0
-0.0111,-0.0634,0.0259,-0.2180,0.0006,0.0092,0.2222,86.0000,0.0052,-0.0006,, 0, 0, 1, 0, 0
0.0092,0.0528,-0.0102,0.9062,-0.0007,0.0120,-0.0771,143.0000,0.0002,0.0007,, 0, 0, 1, 0, 0
0.0051,0.0691,0.0220,0.8610,-0.0011,0.0136,0.1781,37.0000,-0.0013,0.0011,, 0, 0, 1, 0, 0
0.0240,0.0707,0.0296,0.3678,-0.0012,0.0174,0.2420,94.0000,-0.0041,0.0012,, 0, 0, 1, 0, 0
0.0337,-0.0139,-0.0237,-0.4619,-0.0007,0.0152,-0.1814,83.0000,-0.0003,0.0007,, 0, 0, 1, 0, 0
-0.0021,-0.0374,0.0045,-0.5077,-0.0010,0.0136,0.0399,37.0000,0.0014,0.0010,, 0, 0, 1, 0, 0
0.0491,-0.0398,-0.0451,-0.1848,-0.0020,0.0116,-0.3693,11.0000,0.0028,0.0020,, 0, 0, 1, 0, 0
0.0149,0.0334,-0.0152,0.4767,-0.0032,0.0126,-0.1410,33.0000,0.0005,0.0032,, 0, 0, 1, 0, 0
0.0287,0.0574,0.0275,0.3009,-0.0018,0.0152,0.2169,77.0000,-0.0018,0.0018,, 0, 0, 1, 0, 0
0.0298,0.0057,-0.0118,-0.4634,-0.0013,0.0162,-0.0911,66.0000,-0.0012,0.0013,, 0, 0, 1, 0, 0
0.0101,-0.0413,-0.0022,-0.4971,0.0003,0.0130,-0.0023,9.0000,0.0020,-0.0003,, 0, 0, 1, 0, 0
0.0644,0.0104,0.0388,0.2629,0.0026,0.0140,0.3499,1.0000,-0.0006,-0.0026,, 0, 0, 1, 0, 0
0.0041,0.0458,-0.0018,0.5588,-0.0008,0.0135,-0.0095,46.0000,-0.0006,0.0008,, 0, 0, 1, 0, 0
0.0045,0.1222,0.0319,0.1857,-0.0014,0.0188,0.2599,93.0000,-0.0052,0.0014,, 0, 0, 1, 0, 0
0.0240,-0.0500,-0.0268,-1.3162,-0.0002,0.0166,-0.1995,24.0000,0.0001,0.0002,, 0, 0, 1, 0, 0
0.0256,-0.0995,-0.0248,-0.9717,0.0002,0.0117,-0.1847,106.0000,0.0043,-0.0002,, 0, 0, 1, 0, 0
0.0321,0.0191,0.0265,0.6592,0.0004,0.0128,0.2290,80.0000,-0.0001,-0.0004,, 0, 0, 1, 0, 0
0.0111,0.0578,-0.0549,1.1678,-0.0005,0.0116,-0.4323,171.0000,0.0001,0.0005,, 0, 0, 1, 0, 0
-0.0030,0.1066,0.0060,0.9958,-0.0000,0.0146,0.0626,84.0000,-0.0026,0.0000,, 0, 0, 1, 0, 0
-0.0240,0.0394,0.0079,-0.2966,-0.0009,0.0169,0.0712,122.0000,-0.0023,0.0009,, 0, 0, 1, 0, 0
0.0210,0.0079,0.0080,-1.0430,0.0002,0.0188,0.0851,44.0000,-0.0027,-0.0002,, 0, 0, 1, 0, 0
0.0558,-0.0428,0.0187,-0.9520,0.0004,0.0150,0.1681,123.0000,0.0009,-0.0004,, 0, 0, 1, 0, 0
0.0257,-0.0765,0.0231,-0.1497,-0.0001,0.0097,0.1929,62.0000,0.0046,0.0001,, 0, 0, 1, 0, 0
0.0853,-0.6904,0.0071,-2.2468,0.0004,-0.0551,0.0056,18.0000,0.0416,-0.0004,, 0, 1, 0, 0, 0
-0.0014,-0.0205,0.0694,3.5691,0.0005,-0.0318,0.5283,12.0000,0.0066,-0.0005,, 0, 1, 0, 0, 0
-0.0281,0.0795,-0.1684,5.4184,-0.0058,-0.0301,-1.4356,67.0000,0.0013,0.0058,, 0, 1, 0, 0, 0
-0.1253,0.0261,-0.0245,5.1845,-0.0155,-0.0034,-0.3543,197.0000,0.0070,0.0155,, 0, 0, 1, 0, 0
0.0066,0.1887,0.0216,3.4799,-0.0201,0.0160,-0.0120,115.0000,-0.0090,0.0201,, 0, 0, 1, 0, 0
-0.0255,0.0717,0.0681,0.0290,-0.0099,0.0217,0.4672,89.0000,-0.0078,0.0099,, 0, 0, 1, 0, 0
0.0082,-0.0588,0.1101,-2.9436,0.0046,0.0236,0.9504,131.0000,-0.0038,-0.0046,, 0, 0, 1, 0, 0
0.0395,0.0015,0.0729,-4.1813,0.0281,0.0279,0.8919,182.0000,-0.0055,-0.0281,, 0, 0, 1, 0, 0
0.0784,-0.1042,0.0168,-5.0322,0.0509,0.0225,0.6663,72.0000,0.0015,-0.0509,, 0, 0, 1, 0, 0
0.0490,-0.0629,0.0788,-4.7909,0.0749,0.0212,1.4001,187.0000,0.0024,-0.0749,, 0, 0, 1, 0, 0
0.0422,-0.1244,0.0477,-3.9817,0.0881,0.0163,1.2786,137.0000,0.0057,-0.0881,, 0, 0, 1, 0, 0
0.0197,-0.0626,-0.0503,-1.9111,0.0827,0.0115,0.4357,39.0000,0.0064,-0.0827,, 0, 0, 1, 0, 0
0.0272,0.0096,-0.1126,-0.0087,0.0685,0.0096,-0.2061,153.0000,0.0044,-0.0685,, 0, 0, 1, 0, 0
0.0111,0.0624,-0.0416,1.1810,0.0517,0.0089,0.1938,28.0000,0.0027,-0.0517,, 0, 0, 1, 0, 0
0.0269,0.0777,-0.0093,1.3151,0.0371,0.0130,0.3096,166.0000,-0.0016,-0.0371,, 0, 0, 1, 0, 0
-0.0028,0.0898,-0.0739,0.8277,0.0253,0.0156,-0.3232,73.0000,-0.0033,-0.0253,, 0, 0, 1, 0, 0
-0.0358,0.0662,-0.1361,-0.2155,0.0188,0.0178,-0.8830,102.0000,-0.0034,-0.0188,, 0, 0, 1, 0, 0
-0.0005,-0.0149,-0.0053,-1.1951,0.0125,0.0181,0.1010,18.0000,-0.0017,-0.0125,, 0, 0, 1, 0, 0
0.0462,-0.0536,0.0021,-0.7851,0.0090,0.0141,0.1217,101.0000,0.0015,-0.0090,, 0, 0, 1, 0, 0
-0.0937,-0.3588,0.0117,-1.7029,0.0037,-0.0155,0.1158,43.0000,0.0149,-0.0037,, 1, 0, 0, 0, 0
0.0009,-0.0548,0.0056,2.4505,0.0019,-0.0174,0.0460,132.0000,0.0085,-0.0019,, 1, 0, 0, 0, 0
-0.0121,0.0461,-0.0181,4.0506,0.0014,-0.0144,-0.1450,76.0000,0.0023,-0.0014,, 1, 0, 0, 0, 0
0.0402,0.0743,0.0141,4.3295,-0.0020,0.0033,0.0962,195.0000,0.0020,0.0020,, 0, 0, 1, 0, 0
-0.0217,0.1199,0.0191,3.3157,-0.0062,0.0127,0.1034,1.0000,-0.0053,0.0062,, 0, 0, 1, 0, 0
-0.0141,0.1885,-0.0190,1.0599,-0.0028,0.0215,-0.1583,33.0000,-0.0096,0.0028,, 0, 0, 1, 0, 0
0.0293,0.0747,0.0640,-2.9939,0.0063,0.0306,0.6055,141.0000,-0.0106,-0.0063,, 0, 0, 1, 0, 0
0.0088,-0.0649,0.1470,-5.5302,0.0206,0.0285,1.4104,82.0000,-0.0035,-0.0206,, 0, 0, 1, 0, 0
0.0469,-0.0823,0.1572,-6.7916,0.0391,0.0289,1.6774,69.0000,-0.0013,-0.0391,, 0, 0, 1, 0, 0
0.0756,-0.0592,0.0645,-6.7440,0.0464,0.0267,1.0064,172.0000,0.0008,-0.0464,, 0, 0, 1, 0, 0
0.0727,-0.0934,0.0484,-6.1124,0.0518,0.0238,0.9292,96.0000,0.0024,-0.0518,, 0, 0, 1, 0, 0
0.0308,-0.0574,-0.0212,-4.2948,0.0630,0.0179,0.4783,151.0000,0.0047,-0.0630,, 0, 0, 1, 0, 0
0.0183,-0.0437,-0.1075,-2.5064,0.0563,0.0141,-0.2827,3.0000,0.0049,-0.0563,, 0, 0, 1, 0, 0
0.0307,-0.0923,-0.0018,-0.0560,0.0422,0.0041,0.4114,66.0000,0.0100,-0.0422,, 0, 0, 1, 0, 0
0.0092,0.0420,-0.0734,3.1080,0.0250,0.0018,-0.3359,32.0000,0.0060,-0.0250,, 0, 0, 1, 0, 0
-0.0267,0.0476,-0.0400,4.5854,0.0061,0.0021,-0.2567,15.0000,0.0027,-0.0061,, 0, 0, 1, 0, 0
-0.0449,0.0233,-0.0216,5.6546,0.0015,-0.0018,-0.1589,155.0000,0.0044,-0.0015,, 0, 0, 1, 0, 0
0.0334,0.1027,0.0104,6.4831,0.0053,0.0023,0.1386,172.0000,-0.0012,-0.0053,, 0, 0, 1, 0, 0
-0.0088,0.0763,0.0934,6.0372,0.0057,0.0035,0.8079,198.0000,-0.0015,-0.0057,, 0, 0, 1, 0, 0
-0.0173,0.1194,-0.1532,5.2473,0.0001,0.0083,-1.2164,176.0000,-0.0048,-0.0001,, 0, 0, 1, 0, 0
0.0135,0.1019,0.0307,3.6653,-0.0018,0.0114,0.2382,28.0000,-0.0047,0.0018,, 0, 0, 1, 0, 0
0.2415,-0.0699,0.0670,0.3474,0.0030,-0.0184,0.5483,132.0000,-0.0003,-0.0030,, 0, 1, 0, 0, 0
0.0253,0.0666,0.1146,-2.9841,0.0128,0.0242,1.0688,3.0000,-0.0362,-0.0128,, 0, 1, 0, 0, 0
0.0525,0.5049,-0.0173,-0.9132,0.0299,0.0487,0.2095,183.0000,-0.0329,-0.0299,, 0, 0, 1, 0, 0
0.0681,0.0341,-0.0017,-3.4431,0.0398,-0.0013,0.3826,36.0000,-0.0098,-0.0398,, 0, 1, 0, 0, 0
0.0937,-0.1083,-0.0190,-2.9262,0.0374,0.0126,0.2339,185.0000,0.0072,-0.0374,, 0, 0, 1, 0, 0
0.0108,-0.0337,-0.0152,-2.3565,0.0291,0.0147,0.1847,158.0000,-0.0280,-0.0291,, 0, 1, 0, 0, 0
-0.0574,-0.0947,-0.1309,0.0101,0.0250,-0.0262,-0.8239,138.0000,0.0082,-0.0250,, 0, 1, 0, 0, 0
-0.0756,-0.0109,-0.0447,1.9915,0.0184,-0.0007,-0.1748,37.0000,0.0107,-0.0184,, 0, 0, 1, 0, 0
-0.0030,0.0986,-0.0085,2.5736,0.0133,0.0099,0.0751,125.0000,-0.0011,-0.0133,, 0, 0, 1, 0, 0
0.0050,0.0927,0.0028,1.6580,0.0079,0.0149,0.1161,147.0000,-0.0042,-0.0079,, 0, 0, 1, 0, 0
-0.0052,0.1266,-0.0158,0.2114,0.0062,0.0192,-0.0454,40.0000,-0.0056,-0.0062,, 0, 0, 1, 0, 0
0.0160,-0.0107,-0.0066,-2.4024,0.0087,0.0223,0.0562,133.0000,-0.0035,-0.0087,, 0, 0, 1, 0, 0
0.0475,0.0124,0.0115,-3.4060,0.0139,0.0241,0.2551,29.0000,-0.0033,-0.0139,, 0, 0, 1, 0, 0
0.0317,-0.0681,-0.0230,-4.5956,0.0148,0.0237,-0.0121,22.0000,-0.0005,-0.0148,, 0, 0, 1, 0, 0
0.0572,-0.0310,0.0069,-4.1490,0.0144,0.0230,0.2223,172.0000,-0.0007,-0.0144,, 0, 0, 1, 0, 0
0.0651,-0.0524,0.0183,-3.3522,0.0147,0.0180,0.3107,171.0000,0.0028,-0.0147,, 0, 0, 1, 0, 0
0.0358,-0.0986,-0.0366,-1.9112,0.0128,0.0110,-0.1543,94.0000,0.0069,-0.0128,, 0, 0, 1, 0, 0
0.0526,-0.0164,0.0180,0.9973,0.0096,0.0069,0.2466,31.0000,0.0051,-0.0096,, 0, 0, 1, 0, 0
-0.0061,0.0558,-0.0108,2.4567,0.0058,0.0055,-0.0223,19.0000,0.0036,-0.0058,, 0, 0, 1, 0, 0
-0.0000,0.0280,-0.0009,2.7138,0.0029,0.0067,0.0284,102.0000,0.0018,-0.0029,, 0, 0, 1, 0, 0
-0.0157,0.0594,-0.0393,3.1641,0.0028,0.0081,-0.2778,0.0000,-0.0005,-0.0028,, 0, 0, 1, 0, 0
-0.0083,0.0276,-0.0094,2.9509,0.0018,0.0088,-0.0485,116.0000,-0.0007,-0.0018,, 0, 0, 1, 0, 0
-0.0004,0.1019,0.0159,2.6418,0.0011,0.0135,0.1516,4.0000,-0.0048,-0.0011,, 0, 0, 1, 0, 0
-0.0248,0.2280,0.0031,0.6509,0.0006,0.0252,0.0558,191.0000,-0.0125,-0.0006,, 0, 0, 1, 0, 0
0.0365,-0.0203,0.0065,-3.0587,0.0016,0.0243,0.0931,46.0000,-0.0042,-0.0016,, 0, 0, 1, 0, 0
0.0428,-0.0681,0.0352,-4.2899,0.0022,0.0233,0.3272,61.0000,-0.0007,-0.0022,, 0, 0, 1, 0, 0
0.0337,-0.0653,0.0494,-4.9631,0.0054,0.0233,0.4732,200.0000,0.0006,-0.0054,, 0, 0, 1, 0, 0
0.0251,-0.0648,0.0653,-4.6852,0.0051,0.0225,0.5957,103.0000,0.0009,-0.0051,, 0, 0, 1, 0, 0
0.0613,-0.2057,-0.0100,-3.4486,0.0133,0.0099,0.0630,69.0000,0.0110,-0.0133,, 0, 0, 1, 0, 0
0.0160,-0.0707,-0.0611,-0.0291,0.0107,0.0065,-0.3751,97.0000,0.0075,-0.0107,, 0, 0, 1, 0, 0
0.0087,0.0449,-0.0591,3.0784,0.0001,0.0022,-0.4697,51.0000,0.0056,-0.0001,, 0, 0, 1, 0, 0
0.0076,0.1612,-0.0618,4.9977,-0.0058,0.0055,-0.5471,54.0000,-0.0015,0.0058,, 0, 0, 1, 0, 0
-0.0584,0.1597,0.1514,4.3261,-0.0030,0.0088,1.1901,141.0000,-0.0034,0.0030,, 0, 0, 1, 0, 0
-0.0124,0.1005,-0.0112,2.2056,-0.0004,0.0146,-0.0793,84.0000,-0.0050,0.0004,, 0, 0, 1, 0, 0
0.0147,0.0787,0.0187,0.0243,-0.0000,0.0211,0.1699,3.0000,-0.0071,0.0000,, 0, 0, 1, 0, 0
0.0412,-0.0256,0.0047,-2.3767,0.0012,0.0229,0.0724,77.0000,-0.0041,-0.0012,, 0, 0, 1, 0, 0
0.0109,-0.0156,-0.0065,-3.0063,0.0038,0.0227,0.0085,192.0000,-0.0027,-0.0038,, 0, 0, 1, 0, 0
0.0467,-0.0854,0.0067,-3.4449,0.0043,0.0183,0.1143,61.0000,0.0026,-0.0043,, 0, 0, 1, 0, 0
0.0261,-0.0199,0.0181,-2.7927,0.0041,0.0194,0.2054,142.0000,0.0002,-0.0041,, 0, 0, 1, 0, 0
0.0416,-0.1172,0.0121,-1.9376,0.0062,0.0124,0.1710,78.0000,0.0055,-0.0062,, 0, 0, 1, 0, 0
0.0542,-0.0853,-0.0246,0.7671,0.0019,0.0041,-0.1738,4.0000,0.0083,-0.0019,, 0, 0, 1, 0, 0
0.1317,-0.6274,0.0093,0.4209,-0.0028,-0.0599,-0.0133,110.0000,0.0411,0.0028,, 0, 1, 0, 0, 0
-0.2369,-0.4534,0.0701,2.3465,-0.0043,-0.0448,0.4730,93.0000,0.0221,0.0043,, 0, 1, 0, 0, 0
-0.0578,0.6915,-0.0847,10.5071,-0.0015,0.0253,-0.6679,190.0000,-0.0323,0.0015,, 0, 0, 1, 0, 0
0.0397,0.8529,-0.0122,12.6335,0.0056,0.0285,-0.0129,110.0000,-0.0398,-0.0056,, 0, 0, 1, 0, 0
-0.0676,0.3190,-0.1552,7.4623,-0.0038,0.0151,-1.2646,159.0000,-0.0160,0.0038,, 0, 0, 1, 0, 0
